Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2020-12-17,20MICRONS,EQ,36.8,37.0,37.6,35.6,36.35,36.4,37.1,177299,657693000000.0,1022,113530,0.6403
2020-12-18,20MICRONS,EQ,36.4,36.5,40.0,35.2,39.6,39.65,38.52,1123132,4325809315000.0,5917,388853,0.3462
2020-12-21,20MICRONS,EQ,39.65,40.0,41.95,35.1,36.3,36.4,39.93,813502,3248469360000.0,4951,424997,0.5224
2020-12-22,20MICRONS,EQ,36.4,37.0,40.7,35.0,40.0,39.9,38.29,430444,1648073470000.0,2601,237064,0.5507
2020-12-23,20MICRONS,EQ,39.9,40.3,43.8,39.55,39.8,40.15,41.28,789103,3257383115000.0,4750,394330,0.4997
2020-12-24,20MICRONS,EQ,40.15,40.65,40.95,36.25,37.85,37.8,38.67,444734,1719674670000.0,2741,212456,0.4777
2020-12-28,20MICRONS,EQ,37.8,38.6,40.85,38.6,40.0,40.0,39.87,314076,1252369045000.0,2265,185012,0.5891
2020-12-29,20MICRONS,EQ,40.0,40.95,41.4,38.5,39.3,39.25,39.83,284511,1133282010000.0,2059,133168,0.4681
2020-12-30,20MICRONS,EQ,39.25,39.25,42.0,39.0,40.05,40.45,39.93,162138,647429065000.0,1092,114328,0.7051000000000001
2020-12-31,20MICRONS,EQ,40.45,42.0,42.0,39.15,40.4,40.2,40.65,413736,1681977505000.0,2327,231186,0.5588000000000001
2021-01-01,20MICRONS,EQ,40.2,40.75,40.8,39.8,40.0,40.05,40.16,126229,506883550000.0,803,87881,0.6962
2021-01-04,20MICRONS,EQ,40.05,40.55,40.6,39.6,39.95,39.8,40.01,241109,964742475000.0,1314,152747,0.6335000000000001
2021-01-05,20MICRONS,EQ,39.8,39.8,41.95,39.55,41.1,40.95,40.71,375387,1528220360000.0,1767,216479,0.5767
2021-01-06,20MICRONS,EQ,40.95,41.8,41.85,40.5,40.85,40.9,41.2,256628,1057280080000.0001,1334,166964,0.6506000000000001
2021-01-07,20MICRONS,EQ,40.9,41.5,41.65,39.9,41.2,40.75,40.63,180584,733664310000.0,1083,108582,0.6013000000000001
2021-01-08,20MICRONS,EQ,40.75,41.8,42.0,40.2,41.75,41.65,41.55,600137,2493839760000.0,2754,336262,0.5603
2021-01-11,20MICRONS,EQ,41.65,41.65,42.0,39.6,39.75,39.85,40.56,264383,1072306655000.0001,1443,178535,0.6753
2021-01-12,20MICRONS,EQ,39.85,40.3,41.9,39.5,40.0,39.9,40.43,262240,1060192069999.9999,1656,163107,0.622
2021-01-13,20MICRONS,EQ,39.9,40.5,41.05,38.5,39.0,39.0,39.7,286999,1139290235000.0,1907,198886,0.693
2021-01-14,20MICRONS,EQ,39.0,39.0,40.8,37.9,40.0,39.85,39.21,374980,1470298890000.0,2468,156697,0.4179
2021-01-15,20MICRONS,EQ,39.85,40.0,40.05,38.2,38.9,38.55,39.14,133502,522479075000.0,1058,97190,0.728
2021-01-18,20MICRONS,EQ,38.55,39.4,39.65,36.6,36.8,36.9,37.5,239897,899630180000.0001,1437,155271,0.6472
2021-01-19,20MICRONS,EQ,36.9,37.75,38.5,36.5,38.0,37.65,37.76,124062,468514040000.00006,1048,62462,0.5035000000000001
2021-01-20,20MICRONS,EQ,37.65,37.8,38.65,37.8,38.45,38.4,38.21,143794,549458784999.99994,825,99337,0.6908
2021-01-21,20MICRONS,EQ,38.4,38.95,39.5,37.2,37.5,37.55,38.57,141568,545981159999.99994,993,80931,0.5717
2021-01-22,20MICRONS,EQ,37.55,37.3,38.4,37.0,37.5,37.55,37.59,87701,329696050000.0,617,62089,0.708
2021-01-25,20MICRONS,EQ,37.55,38.0,38.0,36.1,37.0,36.85,36.86,106363,392065410000.0,758,63797,0.5998
2021-01-27,20MICRONS,EQ,36.85,36.35,37.6,36.35,37.1,37.4,37.02,76020,281405275000.0,538,49027,0.6448999999999999
2021-01-28,20MICRONS,EQ,37.4,36.9,38.0,36.4,38.0,37.1,36.93,59142,218420045000.00003,386,42124,0.7123
2021-01-29,20MICRONS,EQ,37.1,37.85,38.0,36.3,36.65,36.65,37.05,46077,170737695000.0,386,24274,0.5268
2021-02-01,20MICRONS,EQ,36.65,37.6,37.95,36.5,37.15,37.55,37.24,63048,234764715000.0,495,40324,0.6396000000000001
2021-02-02,20MICRONS,EQ,37.55,38.0,38.35,36.85,37.35,37.5,37.52,113010,423978140000.00006,740,67587,0.5981000000000001
2021-02-03,20MICRONS,EQ,37.5,37.75,40.0,37.2,37.3,37.4,37.94,270835,1027633335000.0,1176,131056,0.4839
2021-02-04,20MICRONS,EQ,37.4,37.2,38.4,37.0,37.55,37.85,37.78,87927,332180110000.0,663,54158,0.6159
2021-02-05,20MICRONS,EQ,37.85,37.85,38.4,36.6,36.9,36.85,37.3,98353,366865770000.0,696,66751,0.6787000000000001
2021-02-08,20MICRONS,EQ,36.85,37.1,37.5,35.5,37.0,36.7,36.76,145057,533201940000.00006,827,88154,0.6077
2021-02-09,20MICRONS,EQ,36.7,37.4,38.0,36.9,37.05,37.1,37.53,170576,640243885000.0,997,96207,0.564
2021-02-10,20MICRONS,EQ,37.1,37.5,37.5,36.5,37.45,37.2,37.08,63668,236109360000.0,479,43293,0.68
2021-02-11,20MICRONS,EQ,37.2,37.45,39.95,37.45,39.2,38.95,38.95,489023,1904751320000.0,2152,229870,0.47009999999999996
2021-02-12,20MICRONS,EQ,38.95,39.65,39.9,37.7,38.2,38.25,38.96,265219,1033274165000.0,1160,141196,0.5324
2021-02-15,20MICRONS,EQ,38.25,37.9,38.5,36.9,37.5,37.1,37.58,256441,963588850000.0,927,189365,0.7384000000000001
2021-02-16,20MICRONS,EQ,37.1,37.0,37.7,36.5,37.1,36.95,36.9,101325,373932895000.0,715,68818,0.6792
2021-02-17,20MICRONS,EQ,36.95,37.25,37.4,36.0,36.5,36.6,36.52,113109,413094555000.0,714,76709,0.6781999999999999
2021-02-18,20MICRONS,EQ,36.6,36.7,37.3,36.55,36.55,36.65,36.88,53701,198054315000.0,492,32308,0.6016
2021-02-19,20MICRONS,EQ,36.65,37.25,37.7,36.55,36.8,36.85,37.09,127632,473367825000.0,862,69215,0.5423
2021-02-22,20MICRONS,EQ,36.85,36.75,37.05,35.6,35.95,36.2,36.32,132338,480708345000.0,847,80932,0.6116
2021-02-23,20MICRONS,EQ,36.2,36.5,36.75,36.05,36.5,36.3,36.34,51803,188251155000.0,691,32980,0.6365999999999999
2021-02-24,20MICRONS,EQ,36.3,36.5,36.7,36.0,36.5,36.5,36.47,24898,90794270000.0,237,17427,0.6999
2021-02-25,20MICRONS,EQ,36.5,36.8,37.8,36.65,37.3,37.05,37.07,157743,584741295000.0,819,85306,0.5408
2021-02-26,20MICRONS,EQ,37.05,36.9,37.15,36.3,36.5,36.45,36.75,101364,372480735000.0,618,71361,0.7040000000000001
2021-03-01,20MICRONS,EQ,36.45,36.9,37.6,36.55,37.55,37.35,37.15,126886,471440665000.00006,607,86420,0.6811
2021-03-02,20MICRONS,EQ,37.35,37.45,37.6,36.85,37.0,36.95,37.3,63874,238218640000.0,523,34810,0.545
2021-03-03,20MICRONS,EQ,36.95,37.4,39.2,36.95,38.2,38.15,38.16,216918,827791260000.0,1427,117594,0.5421
2021-03-04,20MICRONS,EQ,38.15,37.9,38.9,37.5,38.5,38.25,38.2,90953,347474555000.0,711,38046,0.4183
2021-03-05,20MICRONS,EQ,38.25,38.6,39.65,37.1,37.6,37.9,38.55,157771,608163965000.0,1001,77408,0.49060000000000004
2021-03-08,20MICRONS,EQ,37.9,37.6,38.75,36.35,37.05,37.5,37.66,111529,419977050000.0,1120,57973,0.5197999999999999
2021-03-09,20MICRONS,EQ,37.5,37.5,38.05,36.5,37.5,37.1,37.06,82882,307200265000.0,785,56001,0.6757
2021-03-10,20MICRONS,EQ,37.1,38.1,39.4,37.9,38.4,38.55,38.63,540420,2087572780000.0,2588,269558,0.4988
2021-03-12,20MICRONS,EQ,38.55,38.6,39.25,37.6,37.75,37.75,38.24,106676,407938505000.0,896,72160,0.6764
2021-03-15,20MICRONS,EQ,37.75,38.15,38.5,37.1,37.55,37.5,37.52,62264,233631679999.99997,522,37086,0.5956
2021-03-16,20MICRONS,EQ,37.5,37.8,38.75,37.45,38.25,38.4,38.28,76451,292625325000.0,695,53789,0.7036
2021-03-17,20MICRONS,EQ,38.4,39.2,39.2,37.55,37.95,37.9,38.48,80160,308457550000.0,737,50456,0.6294
2021-03-18,20MICRONS,EQ,37.9,38.3,38.3,36.25,36.9,36.8,37.3,72000,268558125000.0,637,43996,0.6111
2021-03-19,20MICRONS,EQ,36.8,36.8,36.8,32.0,35.5,35.6,35.3,122629,432835730000.0,868,77984,0.6359
2021-03-22,20MICRONS,EQ,35.6,35.95,37.0,35.0,36.25,36.05,36.15,74675,269914825000.0,378,47369,0.6343
2021-03-23,20MICRONS,EQ,36.05,36.2,36.65,36.0,36.1,36.15,36.21,71527,259004600000.0,384,66118,0.9244
2021-03-24,20MICRONS,EQ,36.15,36.2,36.6,34.8,34.9,35.2,35.8,30346,108625930000.0,307,22008,0.7252
2021-03-25,20MICRONS,EQ,35.2,35.0,35.4,28.2,33.9,33.95,33.16,187328,621218540000.0,868,39339,0.21
2021-03-26,20MICRONS,EQ,33.95,34.85,35.1,34.0,34.05,34.5,34.66,37471,129886030000.0,442,23704,0.6325999999999999
2021-03-30,20MICRONS,EQ,34.5,34.9,35.75,34.4,34.4,34.75,34.99,78546,274846725000.0,635,37809,0.4814
2021-03-31,20MICRONS,EQ,34.75,34.9,35.95,33.5,35.9,35.15,34.93,52205,182377525000.0,495,35489,0.6798000000000001
2021-04-01,20MICRONS,EQ,35.15,35.4,35.9,34.5,35.7,35.4,35.16,33682,118417085000.00002,384,18390,0.546
2021-04-05,20MICRONS,EQ,35.4,35.4,35.85,34.5,35.8,35.55,35.21,45149,158954910000.0,397,31930,0.7072
2021-04-06,20MICRONS,EQ,35.55,35.8,39.95,33.05,35.4,35.4,36.4,310825,1131409800000.0,1440,74899,0.24100000000000002
2021-04-07,20MICRONS,EQ,35.4,35.4,37.7,35.4,36.95,36.85,36.83,98531,362923535000.0,860,71822,0.7289
2021-04-08,20MICRONS,EQ,36.85,37.4,38.5,37.25,37.75,37.6,37.89,115050,435947525000.0,898,57499,0.49979999999999997
2021-04-09,20MICRONS,EQ,37.6,38.3,38.3,37.0,37.4,37.3,37.43,46763,175031145000.0,502,26778,0.5726
2021-04-12,20MICRONS,EQ,37.3,37.0,37.05,35.0,35.5,35.2,35.64,42057,149899575000.0,625,29935,0.7118000000000001
2021-04-13,20MICRONS,EQ,35.2,35.95,36.8,35.4,36.75,36.65,36.23,61738,223675029999.99997,608,34855,0.5646
2021-04-15,20MICRONS,EQ,36.65,36.8,37.05,35.95,36.0,36.05,36.44,34375,125279520000.0,412,15910,0.46280000000000004
2021-04-16,20MICRONS,EQ,36.05,36.5,36.7,35.9,36.0,36.05,36.19,28824,104308825000.0,397,21721,0.7536
2021-04-19,20MICRONS,EQ,36.05,34.05,35.85,34.05,35.2,35.15,34.57,52025,179842535000.0,667,25619,0.4924
2021-04-20,20MICRONS,EQ,35.15,35.15,36.6,35.15,36.0,35.75,35.91,53444,191927155000.0,488,26926,0.5038
